"id","old_id","created_at","updated_at","deleted_at","name_th","name_en","is_active","created_by_employee_id","updated_by_employee_id","deleted_by_employee_id","outsource_status","eligible_approve_ot","field_type_id","data_status"
275,p0274,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายบริหารทรัพยากรมนุษย์,HRM Director,0,,,,0,0,,
276,p0275,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ประกอบการภาคสนาม,Field Operator,0,,,,0,0,,
277,p0276,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานฝ่ายซ่อมบำรุง,Maintenance Supervisor,0,,,,0,0,,
278,p0277,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างซ่อมบำรุง,Maintenance,0,,,,0,0,,
279,p0278,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่คอนโทรลบอร์ด,Control Board Operator,0,,,,0,0,,
280,p0279,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,คณะกรรมการอาวุโส,Senior Board Control,0,,,,0,0,,
281,p0280,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ประมาณการ,Estimator,0,,,,0,0,,
282,p0281,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการส่วนฝึกอบรม,training section manager,0,,,,0,0,,
283,p0282,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายพัฒนาโครงการ,Project Development Manager,0,,,,0,0,,
284,p0283,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรพัฒนาธุรกิจ,Business Development Engineer ,0,,,,0,0,,
285,p0284,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เทคนิคงานก่อสร้าง,Technician Construction,0,,,,0,0,,
286,p0285,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,รก. ผจก. แผนกบัญชี,Acting Account Manager,0,,,,0,0,,
287,p0286,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานก่อสร้าง,Election Supervisor,0,,,,0,0,,
288,p0287,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ศูนย์การวางแผนและความคืบหน้า,Planning and progress Center (MIS),0,,,,0,0,,
289,p0288,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานตรวจสอบ-ประกันคุณภาพ,QA&QC Supervisor,0,,,,0,0,,
290,p0289,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานworkshop,Work shop Supervisor,0,,,,0,0,,
291,p0290,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ศูนย์ฝึกอบรมและพัฒนาทรัพยากรมนุษย์,Trainnig officer(HR),0,,,,0,0,,
292,p0291,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานขับรถเครน,Driver,0,,,,0,0,,
293,p0292,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานฝ่ายก่อสร้างและเครื่องวัดคุม,Election & Intrument Supervisor  ,0,,,,0,0,,
294,p0293,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เลขานุการผู้จัดการประจำสาขา,Assist to Plant Manager ,0,,,,0,0,,
295,p0294,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ตรวจสอบคุณภาพ,QC Inspector,0,,,,0,0,,
296,p0295,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เลขานุการผู้อำนวยการสาขา,Assist to Project Director,0,,,,0,0,,
297,p0296,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าสโตร์,Store Supervisor,0,,,,0,0,,
298,p0297,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ฝ่ายทรัพยากรมนุษย์,HR officer,0,,,,0,0,,
299,p0298,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าห้องปฏิบัติการ,Lab supervisor,0,,,,0,0,,
300,p0299,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่พัฒนาระบบ (ศูนย์ฝึกอบรมและพัฒนา) ,"",0,,,,0,0,,
301,p0300,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างเทคนิคเครื่องจักรกล,Mechanical Technician,0,,,,0,0,,
302,p0301,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการทั่วไปประจำสาขา,GM  Site,0,,,,0,0,,
303,p0302,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พ่อบ้าน,พ่อบ้าน,0,,,,0,0,,
304,p0303,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรก่อสร้าง,Erection Engineer,0,,,,0,0,,
305,p0304,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรอาวุโสด้านเครื่องจักรอัตโนมัติ,Senior Automation Engineer ,0,,,,0,0,,
306,p0305,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรเขียนแบบWorkshop,Workshop Drawing Engineer,0,,,,0,0,,
307,p0306,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าวิศวกรงานควบคุมกระบวนการ,Process  Engineer Mgr.,0,,,,0,0,,
308,p0307,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างควบคุมงานทั่วไป,General Foreman,0,,,,0,0,,
309,p0308,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างทักษะพิเศษสูง A,Special Technician  A,0,,,,0,0,,
310,p0309,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างทักษะพิเศษสูง B,Special Technician  B,0,,,,0,0,,
311,p0310,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วย,Helper,0,,,,1,0,,
312,p0311,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างเชื่อม,Welder,0,,,,1,0,,
313,p0312,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,CK,CK,0,,,,0,0,,
314,p0313,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานด้านดำเนินกิจกรรมภายใน-นอกองค์กร,CSR Manager ,0,,,,0,0,,
315,p0314,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการซ่อมบำรุง,Maintenance Manager,0,,,,0,0,,
316,p0315,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานฝ่ายไฟฟ้า,Electrical Supervisor,0,,,,0,0,,
317,p0316,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรซ่อมบำรุง,Maintenance Engineer,0,,,,0,0,,
318,p0317,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Assit to. Workshop Director,Assit to. Workshop Director,0,,,,0,0,,
319,p0318,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่สโตร์,Store,0,,,,0,0,,
320,p0319,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เอกสาร,Document Control,0,,,,1,0,,
321,p0320,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างเทคนิคงานไฟฟ้า,Electrical Technician,0,,,,0,0,,
322,p0321,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ที่ปรึกษาบริษัท,Adviser,0,,,,0,0,,
323,p0322,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ฝึกอบรม,Training Engineer,0,,,,0,0,,
324,p0323,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานลงเชื้อเพลิง,พนักงานลงเชื้อเพลิง,0,,,,0,0,,
325,p0324,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างทาสี,Technician,0,,,,1,0,,
326,p0325,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยช่างทาสี,Helper,0,,,,1,0,,
327,p0326,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานขับรถโฟร์คลิฟ,Driver,0,,,,0,0,,
328,p0327,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานคัดแยกสิ่งเจือปน,QC Inspector,0,,,,0,0,,
329,p0328,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างไฟฟ้า,Electrician,0,,,,1,0,,
330,p0329,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างพ่นสี,Technician,0,,,,0,0,,
331,p0330,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เทคนิคงานตรวจสอบคุณภาพ,Technician QC,0,,,,0,0,,
332,p0331,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานดูแลกองเปลือก,พนักงานดูแลกองเปลือก,0,,,,0,0,,
333,p0332,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยเจ้าหน้าที่สโตร์,H/P Store,0,,,,0,0,,
334,p0333,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานขับรถแบ๊คโฮ,Driver,0,,,,0,0,,
335,p0334,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่บุคคลประจำไซต์,HR Site,0,,,,0,0,,
336,p0335,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,คนงาน,Worker,0,,,,1,0,,
337,p0336,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าคนงานก่อสร้าง,Foreman Erection,0,,,,1,0,,
338,p0337,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่พัฒนาธุรกิจ,Business Development,0,,,,0,0,,
339,p0338,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรการผลิต,Febrication Engineer,0,,,,0,0,,
340,p0339,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Instrument Technician,Instrument Technician,0,,,,0,0,,
341,p0340,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เทคนิคงานโยธา,Technician Civil,0,,,,0,0,,
342,p0341,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานธุรการและดูแลสโตร์ (โยธา),Admin Staff and Store Keeper (Civil) ,0,,,,0,0,,
343,p0343,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานฝ่ายติดตั้ง,หัวหน้างานฝ่ายติดตั้ง,0,,,,0,0,,
344,p0344,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการโรงไฟฟ้า,ผู้จัดการโรงไฟฟ้า,0,,,,0,0,,
345,p0345,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการโรงงาน,ผู้จัดการโรงงาน,0,,,,0,0,,
346,p0346,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศกรฝ่ายตรวจสอบคุณภาพ,วิศกรฝ่ายตรวจสอบคุณภาพ,0,,,,0,0,,
347,p0347,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานประเมินราคางาน,หัวหน้างานประเมินราคางาน,0,,,,0,0,,
348,p0348,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายวิศวกรรม,ผู้จัดการฝ่ายวิศวกรรม,0,,,,0,0,,
349,p0349,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรฝ่ายซ่อมบำรุง,วิศวกรฝ่ายซ่อมบำรุง,0,,,,0,0,,
350,p0350,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่รักษาความปลอดภัย,เจ้าหน้าที่รักษาความปลอดภัย,0,,,,1,0,,
351,p0351,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,System Consultant,System Consultant,0,,,,0,0,,
352,p0352,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการแผนกตรวจสอบ-ประกันคุณภาพ,QA/QC Manager,0,,,,0,0,,
353,p0353,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ประธานกรรมการ,President,0,,,,0,0,,
354,p0354,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,รักษาการแทนผู้จัดการแผนกพัฒนาทรัพยากรมนุษย์,Acting HRD Mgr. ,0,,,,0,0,,
355,p0355,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานขับรถโหลดเดอร์,Driver,0,,,,0,0,,
356,p0356,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานขับรถ,Driver,0,,,,0,0,,
357,p0357,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างปูน,"",0,,,,1,0,,
358,p0358,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างไม้,"",0,,,,1,0,,
359,p0359,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างประปา,"",0,,,,1,0,,
360,p0360,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ฝ่ายขายและการตลาด,Sale & Marketing Officer,0,,,,1,0,,
361,p0361,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,นักวิเคราะห์ระบบ,System Analysis Officer,0,,,,0,0,,
362,p0362,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ประกันภัยและบริหารงานสินเชื่อ ,Insurance consultant,0,,,,0,0,,
363,p0363,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรโรงไฟฟ้า,Power plant Engineer,0,,,,0,0,,
364,p0364,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ที่ปรึกษาด้านระบบงาน IT,It Consultant,0,,,,0,0,,
365,p0365,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการโครงการด้าน IT,IT Project Manager,0,,,,0,0,,
366,p0366,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานบริหารงานขาย,Sale,0,,,,0,0,,
367,p0367,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Assistant to Finance  Director,Assistant to Finance  Director,0,,,,0,0,,
368,p0368,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายส่งเสริมและจัดหาวัตถุดิบ,"",0,,,,0,0,,
369,p0369,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานส่งเสริมและจัดหาวัตถุดิบ,พนักงานส่งเสริมและจัดหาวัตถุดิบ,0,,,,0,0,,
370,p0370,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Automation Supervisor,Automation Supervisor,0,,,,0,0,,
371,p0371,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่อาคารและสถานที่,Official buildings,0,,,,0,0,,
372,p0372,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Utility manager,Utility manager,0,,,,0,0,,
373,p0373,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการกะ,Shift Manager,0,,,,0,0,,
374,p0374,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Fuel Supervisor,Fuel Supervisor,0,,,,0,0,,
375,p0375,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Product Development Engineer,Product Development Engineer,0,,,,0,0,,
376,p0376,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Operation Manager ,Operation Manager ,0,,,,0,0,,
377,p0377,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Utility Supervisor,Utility Supervisor,0,,,,0,0,,
378,p0378,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วย Fleet Operator,ผู้ช่วย Fleet Operator,0,,,,0,0,,
379,p0379,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,กรรมการบริหาร,กรรมการบริหาร,0,,,,0,0,,
380,p0380,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Fleet Operator ส่วนวางแผนจัดรถบริการลูกค้า,Fleet Operator ส่วนวางแผนจัดรถบริการลูกค้า,0,,,,0,0,,
381,p0381,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผจก.แผนกขายงานและบริการลูกค้า,ผจก.แผนกขายงานและบริการลูกค้า,0,,,,0,0,,
382,p0382,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ประสานงานและบริการลูกค้า,เจ้าหน้าที่ประสานงานและบริการลูกค้า,0,,,,0,0,,
383,p0383,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เทคนิค GPS,เจ้าหน้าที่เทคนิค GPS,0,,,,0,0,,
384,p0384,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,IT Development,IT Development,0,,,,0,0,,
385,p0385,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าควบคุมงานยาง,หัวหน้าควบคุมงานยาง,0,,,,0,0,,
386,p0386,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผช.หน.ควบคุมงานยางฯ,ผช.หน.ควบคุมงานยางฯ,0,,,,0,0,,
387,p0387,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,HR Director,HR Director,0,,,,0,0,,
388,p0388,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการโรงเรียน,ผู้จัดการโรงเรียน,0,,,,0,0,,
389,p0389,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Acting HRD Manager,Acting HRD Manager,0,,,,0,0,,
390,p0390,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ER Manager,ER Manager,0,,,,0,0,,
391,p0391,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Acting HR Manager,Acting HR Manager,0,,,,0,0,,
392,p0392,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Payroll Manager,Payroll Manager,0,,,,0,0,,
393,p0393,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Acting Payroll Manager,Acting Payroll Manager,0,,,,0,0,,
394,p0394,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Acting Recruit Manager,Acting Recruit Manager,0,,,,0,0,,
395,p0395,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานบันทึกข้อมูล,พนักงานบันทึกข้อมูล,0,,,,0,0,,
396,p0396,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยพนักงานจัดส่งสินค้า,ผู้ช่วยพนักงานจัดส่งสินค้า,0,,,,0,0,,
397,p0397,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการแผนกผลิต,Production Manager,0,,,,0,0,,
398,p0398,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างเหล็ก,ช่างเหล็ก,0,,,,1,0,,
399,p0399,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Acting Plant manager,Acting Plant manager,0,,,,0,0,,
400,p0400,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่จัดหาวัตถุดิบ (เชื้อเพลิง),เจ้าหน้าที่จัดหาวัตถุดิบ (เชื้อเพลิง),0,,,,0,0,,
401,p0401,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าสโตร์คลังสินค้าและจัดซื้อ,หัวหน้าสโตร์คลังสินค้าและจัดซื้อ,0,,,,0,0,,
402,p0402,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Water & Effluent Treatment Supervisor,Water & Effluent Treatment Supervisor,0,,,,0,0,,
403,p0403,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการแผนกพัฒนาหลักสูตรและทรัพยากรมนุษย์,HRD Manager,0,,,,0,0,,
404,p0404,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยประธานเจ้าหน้าที่บริหาร,Assistant CEO,0,,,,0,0,,
405,p0405,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Assistant to president,Assistant to president,0,,,,0,0,,
406,p0406,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรโยธา,Civil Engineer,0,,,,0,0,,
407,p0407,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Civil สถาปัตย์,Civil and Architecture,0,,,,0,0,,
408,p0408,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายวิจัยและพัฒนา,Research and Development Manager,0,,,,0,0,,
409,p0409,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Graphic Designer,Graphic Designer,0,,,,0,0,,
410,p0410,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Maritime Logistics Advisor,Maritime Logistics Advisor,0,,,,0,0,,
411,p0411,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,PR Online Marketing Officer,PR Online Marketing Officer,0,,,,0,0,,
412,p0412,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,SR,SR,0,,,,0,0,,
413,p0413,"2023-06-21 12:58:40.0","2024-07-01 14:31:42.0",,Supervisor,Supervisor,1,,,,1,0,,4
414,p0414,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายส่งออกต่างประเทศ,Export Department Manager,0,,,,0,0,,
415,p0415,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานออกแบบกราฟฟิคและมัลติมีเดีย,Graphic and Multimedia Designer,0,,,,0,0,,
416,p0416,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานเทคโนโลยีสารสนเทศ,IT Support,0,,,,0,0,,
417,p0417,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานเทคนิค GPS,GPS Technical,0,,,,0,0,,
418,p0418,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานแรงงานสัมพันธ์และผลตอบแทน,Labor relations & reward,0,,,,0,0,,
419,p0419,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานกฎหมาย,Legal office,0,,,,0,0,,
420,p0420,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานการเงิน,Finance officer,0,,,,0,0,,
421,p0421,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานขายและการตลาด,Sales and Marketing,0,,,,0,0,,
422,p0422,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานคลังสินค้า,Warehouse Officer,0,,,,0,0,,
423,p0423,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรการผลิต,Febrication Engineer,0,,,,0,0,,
424,p0424,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ความปลอดภัยและสิ่งแวดล้อม,Safety & Environment Officer,0,,,,1,0,,
425,p0425,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานผลิต,Operation Supervisor ,0,,,,0,0,,
426,p0426,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานจัดซื้อเชื้อเพลิง,Purchasing Officer,0,,,,0,0,,
427,p0427,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานชุมชนสัมพันธ์,Corporate Social Responsibility officer (CSR Officer),0,,,,0,0,,
428,p0428,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานตรวจสอบภายใน,Internal Audit Officer,0,,,,0,0,,
429,p0429,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าห้องปฏิบัติการ,Lab Supervisor,0,,,,0,0,,
430,p0430,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานทรัพยากรมนุษย์,Human Resource Officer,0,,,,0,0,,
431,p0431,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานบัญชี,Accounting Officer,0,,,,0,0,,
432,p0432,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานบันทึกข้อมูล,Data Recording Officer,0,,,,0,0,,
433,p0433,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานบุคคล,เจ้าหน้าที่บุคคล,0,,,,0,0,,
434,p0434,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานประกันภัยและบริหารงานสินเชื่อ ,Employee insurance and credit management,0,,,,0,0,,
435,p0435,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานประชาสัมพันธ์และสื่อสารองค์กร,PR & Communication Officer,0,,,,0,0,,
436,p0436,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานประสานงาน,Coordinator,0,,,,0,0,,
437,p0437,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานผสมคอนกรีต,Plasterer,0,,,,0,0,,
438,p0438,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานฝึกอบรมและพัฒนาบุคลากร,Human Resource Training and Development Officer,0,,,,0,0,,
439,p0439,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานวิเคราะห์ภูมิศาสตร์,GIS Analyst,0,,,,0,0,,
440,p0440,"2023-06-21 12:58:40.0","2024-07-01 14:31:42.0",,พนักงานสโตร์และประสานงานช่าง,Storekeeper,1,,,,1,0,,4
441,p0441,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานส่งเสริมและจัดหาวัตถุดิบ,Promotion and raw material supply operator,0,,,,0,0,,
442,p0442,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานส่งเสริมงานขาย,Sales Promotion Office,0,,,,0,0,,
443,p0443,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานประสานงานนำเข้า-ส่งออก,Import-Export Officer,0,,,,0,0,,
444,p0444,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานสรรหาและคัดเลือกบุคลากร,Recruitment Officer,0,,,,0,0,,
445,p0445,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานสรรหาและว่าจ้าง,เจ้าหน้าที่สรรหาและว่าจ้าง,0,,,,0,0,,
446,p0446,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานห้องแล็ป,Lab Test Operator,0,,,,0,0,,
447,p0447,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ห้องชั่ง,Weight Officer,0,,,,0,0,,
448,p0448,"2023-06-21 12:58:40.0","2024-07-01 14:31:42.0",,แม่บ้าน,Maid,1,,,,1,0,,4
449,p0449,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,นักพัฒนาระบบ,Programmer,0,,,,0,0,,
450,p0450,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,กรรมการบริหาร,Executive Director,0,,,,0,0,,
451,p0451,"2023-06-21 12:58:40.0","2024-07-01 14:31:42.0",,คนงานผสมปูน,Mixer operator,1,,,,1,0,,4
452,p0452,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ครูฝึกพนักงานจัดส่งสินค้า,Trainer of goods deliver,0,,,,0,0,,
